age,gender,tenure_months,monthly_charges,total_charges,phone_service,paperless_billing,senior_citizen,charges_per_month,estimated_clv,total_services,internet_score,contract_stability,auto_payment,risk_score,charges_tenure_ratio,charges_per_service,total_charges_log,tenure_months_log,contract_type_month_to_month,contract_type_one_year,contract_type_two_year,payment_method_bank_transfer,payment_method_credit_card,payment_method_electronic_check,payment_method_mailed_check,internet_service_dsl,internet_service_fiber_optic,internet_service_no,multiple_lines_no,multiple_lines_no_phone_service,multiple_lines_yes,online_security_no,online_security_no_internet_service,online_security_yes,online_backup_no,online_backup_no_internet_service,online_backup_yes,device_protection_no,device_protection_no_internet_service,device_protection_yes,tech_support_no,tech_support_no_internet_service,tech_support_yes,streaming_tv_no,streaming_tv_no_internet_service,streaming_tv_yes,streaming_movies_no,streaming_movies_no_internet_service,streaming_movies_yes,age_group_under_25,age_group_25_34,age_group_35_44,age_group_45_54,age_group_55_64,age_group_over_65,loyalty_segment_new,loyalty_segment_growing,loyalty_segment_established,loyalty_segment_loyal,loyalty_segment_champion,risk_level_low,risk_level_medium,risk_level_high,risk_level_critical,churn
35.0,0,15,23.13644027709961,360.43,1,1,0,22.526875,416.45592498779297,3,3,1,1,6,1.4460275173187256,5.784110069274902,5.8900685,2.773,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
53.0,0,34,50.512298583984375,981.405,0,1,0,28.040144,2060.9017822265623,2,0,1,0,7,1.4432085309709821,16.837432861328125,6.8900037,3.555,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
43.0,0,65,77.90593719482422,4949.1,0,1,0,74.98637,6076.663101196289,1,0,3,1,5,1.180392987800367,38.95296859741211,8.507163,4.19,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0
6.5,1,3,79.99165344238281,981.405,1,0,0,245.35126,287.96995239257814,2,2,1,0,10,19.997913360595703,26.66388448079427,6.8900037,1.387,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
18.0,0,5,65.97433471679688,266.28,0,1,0,44.38,395.84600830078125,2,0,1,0,9,10.995722452799479,21.991444905598957,5.588297,1.792,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
68.0,1,13,68.71755981445312,923.23,1,0,0,65.945,1071.9939331054686,5,3,2,1,5,4.908397129603794,11.452926635742188,6.828961,2.639,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0
45.0,1,48,70.27777099609375,3475.0,1,1,1,70.918365,4047.9996093749996,3,3,1,1,6,1.4342402244100765,17.569442749023438,8.153638,3.893,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0
33.0,1,8,86.140869140625,487.0,1,1,1,54.11111,826.95234375,1,0,3,0,8,9.571207682291666,43.0704345703125,6.1903152,2.197,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
25.0,0,6,34.034767150878906,268.41,1,1,0,38.344288,245.05032348632812,3,2,1,1,7,4.8621095929827005,8.508691787719727,5.5962343,1.946,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
36.0,1,17,76.0162582397461,1279.15,1,1,0,71.06389,1550.7316680908202,1,3,2,1,6,4.223125457763672,38.00812911987305,7.1547327,2.89,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0
54.0,0,2,74.55628204345703,289.1,1,0,1,96.36667,178.93507690429686,5,2,1,0,10,24.852094014485676,12.426047007242838,5.6702256,1.099,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1
58.0,0,52,54.95784378051758,2894.24,0,1,0,54.608303,3429.369451904297,1,3,1,0,7,1.0369404486890108,27.47892189025879,7.9708233,3.97,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0
27.0,0,43,71.8800048828125,2906.69,1,1,0,66.061134,3709.0082519531247,3,0,1,0,8,1.633636474609375,17.970001220703125,7.9751143,3.785,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
65.0,0,4,44.101497650146484,227.6,1,0,1,45.52,211.68718872070312,3,0,1,1,8,8.820299530029297,11.025374412536621,5.431974,1.609,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
58.0,0,27,26.855560302734375,678.47,1,0,1,24.23107,870.1201538085937,0,3,1,0,7,0.9591271536690849,26.855560302734375,6.521313,3.332,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0
52.0,0,5,75.48460388183594,443.57,1,1,0,73.92834,452.9076232910156,5,3,2,1,8,12.580767313639322,12.580767313639322,6.0971074,1.792,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
62.0,0,21,73.34161376953125,1634.61,1,1,0,74.30045,1848.2086669921873,4,3,2,0,7,3.333709716796875,14.66832275390625,7.399771,3.092,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0
46.0,1,4,66.64405822753906,382.86,0,1,0,76.572,319.8914794921875,3,0,2,0,8,13.328811645507812,16.661014556884766,5.950278,1.609,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
27.0,0,13,97.02237701416016,1254.86,1,1,0,89.63286,1513.5490814208983,3,2,3,1,6,6.930169786725726,24.25559425354004,7.135576,2.639,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
21.0,0,16,71.47264862060547,1041.16,1,1,0,61.24471,1372.274853515625,3,3,1,1,7,4.20427344827091,17.868162155151367,6.949051,2.834,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
37.0,0,29,71.88267517089844,1964.51,1,1,0,65.483665,2501.5170959472657,3,2,3,0,6,2.3960891723632813,17.97066879272461,7.583507,3.4,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0
63.0,0,5,36.23146438598633,96.52,1,1,0,16.086666,217.38878631591797,1,3,1,0,9,6.038577397664388,18.115732192993164,4.5800576,1.792,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1
41.0,0,12,68.93275451660156,826.36,1,0,0,63.566154,992.6316650390625,3,0,3,1,4,5.30251957820012,17.23318862915039,6.71824,2.564,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0
21.0,0,5,51.3190803527832,291.5,1,0,0,48.583332,307.9144821166992,4,3,3,0,7,8.553180058797201,10.26381607055664,5.678465,1.792,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
12.0,1,20,44.650177001953125,840.89,1,1,1,40.04238,1071.604248046875,1,2,1,1,6,2.1261989048549106,22.325088500976562,6.7356496,3.045,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
70.0,1,9,75.90516662597656,653.19,1,1,1,65.319,819.7757995605468,4,3,2,1,7,7.590516662597656,15.181033325195312,6.483398,2.303,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0
32.0,0,10,96.95349884033203,1066.88,0,1,0,96.98909,1163.4419860839844,4,0,1,1,9,8.813954440030185,19.390699768066405,6.9734306,2.398,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
50.0,0,74,52.136993408203125,3932.34,1,1,1,52.431202,4629.7650146484375,3,0,3,1,4,0.695159912109375,13.034248352050781,8.277245,4.316,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,0
41.0,1,8,72.040771484375,418.12,1,1,0,46.45778,691.59140625,3,2,1,1,8,8.004530164930555,18.01019287109375,6.0381575,2.197,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
60.0,0,29,102.09974670410156,3090.37,1,1,0,103.01234,3553.071185302734,3,3,1,0,9,3.4033248901367186,25.52493667602539,8.036369,3.4,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1
43.0,0,36,91.2296142578125,3172.97,1,1,0,85.75594,3941.1193359374997,4,0,1,1,8,2.4656652502111487,18.2459228515625,8.062738,3.611,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1
28.0,1,3,48.92938232421875,240.7,1,1,0,60.175,176.1457763671875,2,3,1,0,9,12.232345581054688,16.309794108072918,5.487697,1.387,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
22.0,0,0,50.450687408447266,50.450687,0,1,0,50.450687,0.0,2,2,2,1,7,50.450687408447266,16.816895802815754,3.9406238,0.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
45.0,0,66,53.87894821166992,3623.22,0,0,0,54.07791,4267.212698364257,3,0,2,1,5,0.8041634061443272,13.46973705291748,8.1953945,4.203,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0
34.0,0,9,102.8145980834961,925.61,1,1,0,92.561,1110.3976593017578,3,2,1,0,10,10.28145980834961,25.703649520874023,6.831533,2.303,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
52.0,0,4,99.6688232421875,286.46,1,1,0,57.292,478.41035156249995,1,3,3,0,9,19.9337646484375,49.83441162109375,5.6610837,1.609,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
57.0,1,31,38.102264404296875,1204.29,1,1,0,37.634064,1417.4042358398438,2,0,1,1,6,1.1906957626342773,12.700754801432291,7.0944757,3.465,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0
39.0,1,10,50.648826599121094,652.02,1,1,0,59.274548,607.7859191894531,4,2,1,1,7,4.604438781738281,10.12976531982422,6.481608,2.398,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1
47.0,0,6,105.44425201416016,587.33,1,1,0,83.90429,759.1986145019531,3,3,2,0,9,15.063464573451451,26.36106300354004,6.377288,1.946,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1
72.0,1,22,75.13605499267578,1857.2,1,0,0,80.747826,1983.5918518066405,5,3,1,0,8,3.2667849996815557,12.52267583211263,7.5273633,3.135,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0
34.0,0,52,73.35350036621094,3790.69,0,1,0,71.52245,4577.2584228515625,3,0,2,1,6,1.3840283087964327,18.338375091552734,8.240567,3.97,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0
24.0,1,17,64.08714294433594,1072.94,1,1,0,59.607773,1307.3777160644531,2,3,1,0,7,3.5603968302408853,21.362380981445312,6.9790893,2.89,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
35.0,0,52,61.6632080078125,2973.33,0,1,0,56.100567,3847.7841796875,3,2,2,1,5,1.1634567548643868,15.415802001953125,7.997774,3.97,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0
53.0,1,10,68.31230163574219,565.42,1,1,0,51.401817,819.7476196289062,3,3,1,0,8,6.210209239612926,17.078075408935547,6.339336,2.398,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
34.0,1,19,46.348812103271484,940.8,1,1,0,47.04,1056.7529159545898,1,3,2,1,5,2.3174406051635743,23.174406051635742,6.847793,2.996,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
31.0,1,39,101.68862915039062,4144.25,0,1,1,103.60625,4759.027844238281,4,3,1,0,9,2.5422157287597655,20.337725830078124,8.329719,3.69,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
49.0,0,45,87.28164672851562,4100.72,1,1,0,89.146095,4713.208923339844,3,2,2,0,8,1.8974271027938179,21.820411682128906,8.319161,3.828,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0
65.0,0,12,68.41410827636719,904.12,1,1,0,69.54769,985.1631591796875,4,3,1,0,7,5.262623713566707,13.682821655273438,6.8080673,2.564,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1
61.0,1,8,73.99425506591797,716.51,1,1,0,79.61222,710.3448486328125,1,2,2,0,8,8.221583896213108,36.997127532958984,6.575787,2.197,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
40.0,1,76,30.670047760009766,3473.05,0,0,0,45.104546,2797.1083557128904,3,3,1,0,7,0.3983123085715554,7.667511940002441,8.153076,4.344,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0
13.0,1,48,87.48191833496094,4214.09,1,1,1,86.00183,5038.95849609375,3,2,2,1,7,1.78534527214206,21.870479583740234,8.346426,3.893,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
28.0,0,13,63.365264892578125,814.24,1,1,0,58.16,988.4981323242187,4,3,2,1,5,4.526090349469866,12.673052978515624,6.7034826,2.639,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1
52.0,0,49,62.35149002075195,2935.05,1,1,1,58.701,3666.2676132202146,3,0,1,1,6,1.247029800415039,15.587872505187988,7.9848204,3.912,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
42.0,1,15,52.763423919677734,767.98,1,1,0,47.99875,949.7416305541992,1,3,3,1,4,3.2977139949798584,26.381711959838867,6.645065,2.773,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0
61.0,0,74,51.83782196044922,3680.79,1,0,0,49.0772,4603.198590087891,2,3,3,1,4,0.6911709594726563,17.279273986816406,8.211154,4.316,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,0
21.0,0,11,90.8797836303711,1053.84,1,0,1,87.82,1199.6131439208984,1,3,3,1,7,7.573315302530925,45.43989181518555,6.9611444,2.484,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
55.0,1,28,80.1888427734375,2283.64,1,1,1,78.7462,2694.3451171875,5,0,1,1,7,2.7651325094288794,13.36480712890625,7.7339635,3.367,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1
43.0,0,13,69.59285736083984,880.0,1,0,0,62.857143,1085.6485748291016,1,3,3,0,5,4.970918382917132,34.79642868041992,6.781058,2.639,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0
49.0,0,31,62.563087463378906,1866.18,1,1,0,58.318127,2327.3468536376954,1,3,1,0,7,1.9550964832305908,31.281543731689453,7.5321846,3.465,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1
22.0,0,14,71.0522689819336,954.3,1,1,0,63.62,1193.6781188964844,2,0,3,0,6,4.736817932128906,23.68408966064453,6.8620253,2.709,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
35.0,0,2,89.92659759521484,167.83,1,1,0,55.943333,215.8238342285156,2,2,3,1,8,29.97553253173828,29.97553253173828,5.1288924,1.099,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
31.0,0,18,69.34878540039062,1244.2,1,1,0,65.48421,1497.9337646484375,1,2,1,1,6,3.6499360737047697,34.67439270019531,7.1270514,2.945,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
6.5,0,14,51.65681076049805,896.93,1,0,1,59.795334,867.8344207763672,2,3,2,0,6,3.443787384033203,17.218936920166016,6.800092,2.709,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
17.0,1,29,56.05509948730469,1752.98,1,1,1,58.432667,1950.717462158203,2,0,1,1,6,1.8685033162434896,18.685033162434895,7.4696426,3.4,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
41.0,1,14,14.435097694396973,194.64,1,1,0,12.976,242.50964126586913,0,3,1,0,7,0.9623398462931315,14.435097694396973,5.276276,2.709,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0
28.0,0,10,101.46717834472656,1045.55,1,1,0,95.05,1217.6061401367188,1,2,1,0,10,9.224288940429688,50.73358917236328,6.953254,2.398,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
53.0,0,10,68.86044311523438,634.41,1,1,0,57.673634,826.3253173828125,3,2,3,0,6,6.260040283203125,17.215110778808594,6.4542704,2.398,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
47.0,0,13,51.23835754394531,754.27,1,1,0,53.87643,799.3183776855468,2,0,1,0,7,3.6598826817103793,17.079452514648438,6.627075,2.639,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
50.0,0,9,73.64240264892578,611.4,1,1,0,61.140003,795.3379486083984,4,3,3,1,6,7.364240264892578,14.728480529785156,6.4173856,2.303,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
41.0,1,27,81.65331268310547,2235.75,1,1,0,79.84821,2645.567330932617,3,3,1,1,7,2.916189738682338,20.413328170776367,7.712779,3.332,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1
37.0,0,23,27.103313446044922,507.75,1,1,0,21.15625,748.0514511108398,3,0,2,0,6,1.1293047269185383,6.7758283615112305,6.231957,3.178,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0
35.0,1,9,89.31747436523438,673.55,1,0,0,67.354996,964.6287231445312,2,0,1,1,9,8.931747436523438,29.772491455078125,6.5140457,2.303,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
26.0,1,16,18.815919876098633,161.03,1,1,0,9.472353,361.2656616210937,1,3,1,0,7,1.1068188162410961,9.407959938049316,5.0877814,2.834,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
52.0,0,1,63.71155548095703,63.711555,0,1,1,31.855778,76.45386657714843,4,3,3,0,7,31.855777740478516,12.742311096191406,4.16994,0.6934,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0
70.0,1,2,49.24897003173828,151.19,1,1,0,50.396667,118.19752807617186,0,0,1,1,8,16.41632334391276,49.24897003173828,5.02513,1.099,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
33.0,1,8,80.90865325927734,356.77,1,0,0,39.64111,776.7230712890624,3,2,2,0,8,8.989850362141928,20.227163314819336,5.8798904,2.197,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
32.0,1,31,58.55976104736328,1603.4,1,1,0,50.10625,2178.423110961914,1,3,2,0,6,1.8299925327301025,29.27988052368164,7.380505,3.465,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0
34.0,0,60,60.195823669433594,3632.32,1,0,0,59.54623,4334.099304199219,3,3,1,1,6,0.9868167814661245,15.048955917358398,8.197902,4.11,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1
36.0,0,7,57.420318603515625,412.98,0,1,0,51.6225,482.33067626953124,2,2,3,0,6,7.177539825439453,19.140106201171875,6.025818,2.08,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
